ds,yhat,yhat_lower,yhat_upper
2015-07-01,62.62447813435552,26.994145720442223,96.03589607911299
2015-07-02,71.11918599884042,36.908368777070244,106.11424030563589
2015-07-03,74.5018013507368,41.84400839948015,111.83898612197541
2015-07-04,67.49399081348275,32.972989894782316,103.13582618088698
2015-07-05,54.924703152130576,21.14796040331946,90.26779587406585
2015-07-06,75.46987447751323,39.67450972440769,113.62612320605834
2015-07-07,51.958599111328994,19.324618624273963,86.32441763261166
2015-07-08,58.72018737317369,24.550492444392585,95.262470437298
2015-07-09,66.93622529106666,30.245234765014693,99.79656762387076
2015-07-10,70.13763597889053,36.18988598160295,104.89783913121599
2015-07-11,63.05669908156921,27.127679070952027,98.54734602139882
2015-07-12,50.529942102848366,13.031558789373262,81.70195558152598
2015-07-13,71.23757426166051,38.3350291670147,107.1816369128763
2015-07-14,48.009481195257536,9.464018617403877,82.1046679549851
2015-07-15,55.17220798271458,24.372124382782754,90.0411684673667
2015-07-16,63.901048751223634,29.431679511409467,100.56811261266758
2015-07-17,67.71724279048239,34.386080661500834,103.28912786835122
2015-07-18,61.34023065506028,25.59346335904681,96.2142729942995
2015-07-19,49.590878097056816,13.549152279522708,86.39299441966924
2015-07-20,71.131329613631,36.23171154186858,103.30831523519144
2015-07-21,48.771498409001794,15.318193923283296,84.20569808507662
2015-07-22,56.816606391054115,22.867961309267404,90.65958870004984
2015-07-23,66.41987666886514,30.728114969531614,102.98799690877817
2015-07-24,71.08036118850931,37.01934748188742,104.7845197324752
2015-07-25,65.49583870559741,29.50743196646786,100.17431694838174
2015-07-26,54.466672196246975,20.835539365583465,86.37445841434216
2015-07-27,76.63626884589007,40.284506794759665,111.56206528037765
2015-07-28,54.79813137492775,18.966165776390152,89.56339685580552
2015-07-29,63.24389754443382,29.36166019322782,98.73933941930056
2015-07-30,73.11645509614493,41.347079636247386,108.4375385754402
2015-07-31,77.9081017787421,42.541491243461394,114.01362208902376
2015-08-01,72.31367517535625,37.044767022567996,106.19527317680046
2015-08-02,61.13453382373832,27.757107087030118,94.624359441587
2015-08-03,83.01902825594799,46.71281549260335,118.01277932274276
2015-08-04,60.769449506449746,23.364765596294838,93.06630638494049
2015-08-05,68.68985395296414,32.5822370610972,104.07770880616064
2015-08-06,77.93885716522853,42.553271640438105,112.47404342815186
2015-08-07,82.02737489566545,47.49465450840294,117.75038327622201
2015-08-08,75.6712473629115,41.39561057695572,110.47121048455108
2015-08-09,63.69464234992143,31.462829785105455,99.66719851517918
2015-08-10,84.76989198787228,49.15189407499841,119.70943051005742
2015-08-11,61.72376875871458,24.78119575771178,95.29540793633869
2015-08-12,68.88461880040909,34.356926873100655,102.0726485054616
2015-08-13,77.43446508251645,42.00458226803341,113.13849026789295
2015-08-14,80.90607857710135,45.698634355181746,115.22668836274852
2015-08-15,74.03497307752775,39.34487179084913,108.78032262468744
2015-08-16,61.66223763186717,27.22098968944453,96.63603338829903
2015-08-17,82.47387829478623,50.3032281327596,117.25604297789862
2015-08-18,59.306689461203675,20.092993703289565,94.08258307044854
2015-08-19,66.49508504163988,30.107899701037052,102.5757372030074
2015-08-20,75.2230113047354,40.15635051094975,110.99357539821014
2015-08-21,79.02094556010715,45.28886801966668,114.29932279741772
2015-08-22,72.61793897607555,39.274441566695245,109.2702636496454
2015-08-23,60.844616691994375,25.61200939923206,97.80292706062443
2015-08-24,82.37280250615237,49.233388151167006,117.43889156706688
2015-08-25,60.02178077071284,26.33094022701001,94.73998245433728
2015-08-26,68.10561481913525,30.617521054539715,101.96937038874982
2015-08-27,77.78563000038368,43.1357075567207,114.06277841275099
2015-08-28,82.56804925336294,49.628482481433934,116.31645111983033
2015-08-29,77.15672126406254,43.11874944025108,111.51707817409374
2015-08-30,66.3568345720143,33.10979374912796,99.26835266467712
2015-08-31,88.81526431791336,52.76516361310467,123.22050609979813
2015-09-01,67.3275431801253,33.25246628454854,101.49401325673905
2015-09-02,76.18585516686619,39.855117013226064,111.85187157939882
2015-09-03,86.53214052188335,50.506974574313375,121.7919231612374
2015-09-04,91.85628135711045,59.34996210396835,127.92988932657971
2015-09-05,86.84929175945406,52.1186096646175,122.61051620574526
2015-09-06,76.30739195966142,43.14056729974391,112.10174169339899
2015-09-07,98.8726024036451,67.16838327792912,136.58301841423122
2015-09-08,77.33984168819029,43.39244382444663,114.15087767995246
2015-09-09,86.00492293838026,53.63091493762692,121.47665390547314
2015-09-10,96.01753643383589,60.638389132442896,132.242262973347
2015-09-11,100.87919131104474,66.49717421848715,136.93520019358044
2015-09-12,95.29604689751591,58.29758668843362,128.68757312157697
2015-09-13,84.08252347453161,50.44252445943893,120.49016706930408
2015-09-14,105.90134165106323,71.61531725888054,141.74603478560104
2015-09-15,83.5699903950382,47.74002761723115,117.62033843940345
2015-09-16,91.40803666203213,56.700106598222646,125.18864514083805
2015-09-17,100.58938463889093,65.13211394016051,136.2971340288524
2015-09-18,104.63947860569655,67.92185253494553,138.1613727400574
2015-09-19,98.28740199107415,62.097983317744344,135.47819660804186
2015-09-20,86.36878414785227,50.53467362353754,118.74052412563205
2015-09-21,107.56518512142779,72.27679062100519,140.07377451072648
2015-09-22,84.7099781949986,51.82484810317318,119.93844618729334
2015-09-23,92.13516097055879,54.58960163175856,127.80849755335922
2015-09-24,101.02321827527774,66.38083750552113,140.30779447509315
2015-09-25,104.9040434535139,70.72674136121951,137.07733041990795
2015-09-26,98.50687958468787,63.74044754953197,131.71512825267152
2015-09-27,86.66319773484082,53.222384729356456,121.25535817361296
2015-09-28,108.04618423406714,71.82037686833283,143.095595513052
2015-09-29,85.47685464395973,47.94670404758695,121.46767808679395
2015-09-30,93.27121924146803,57.789703270282224,127.96301874105359
2015-10-01,102.59261371234045,67.44496751167529,138.47633097573805
2015-10-02,106.94918861262114,71.16300843373064,141.2863259563253
2015-10-03,101.04650308837815,66.45814192854604,135.833896662445
2015-10-04,89.69112131403645,53.64490863333974,123.61149973566673
2015-10-05,111.5308629268183,78.11133617210477,145.43942736540026
2015-10-06,89.36170292184349,51.67901667740664,121.94790394135197
2015-10-07,97.47572280217766,64.75884103115094,134.1488168790081
2015-10-08,107.01420346249907,73.28626403583877,139.33925469823734
2015-10-09,111.46583065647735,76.55723024144272,146.6649797717317
2015-10-10,105.51993698968172,70.6032248210072,137.67707908087567
2015-10-11,93.97065915446643,59.89280981266958,125.47876355761254
2015-10-12,115.45764432488743,77.8501768388771,152.53345702969662
2015-10-13,92.77328671972614,56.61869273384736,127.24651239926892
2015-10-14,100.21088502587942,63.59304364286594,133.74203239532378
2015-10-15,108.9178037466856,73.52903442182482,145.39980998948
2015-10-16,112.39360584277094,76.76169082077296,150.26236080837708
2015-10-17,105.34308119301065,71.58544816281965,139.4965397327214
2015-10-18,92.58005424531251,56.77148320793535,127.35059358423246
2015-10-19,112.767613398809,78.56095522480946,148.1426408963015
2015-10-20,88.72475550586464,54.69823503009231,122.68341414355943
2015-10-21,94.77385197082913,60.02666329601078,130.17193716954472
2015-10-22,102.0930382959109,67.6671723149425,136.17420041140596
2015-10-23,104.21351569241997,70.13756461720453,139.77068670604913
2015-10-24,95.8717124137041,61.57707401991474,131.8776400826495
2015-10-25,81.91221253792635,47.694558435431524,116.42936974311354
2015-10-26,101.0271196380333,64.51381062443306,133.45144435818028
2015-10-27,76.06187345375272,38.70230473639275,113.71824890999257
2015-10-28,81.36194989323165,45.49182928893393,114.14647562446075
2015-10-29,88.12456850006247,52.240539818501304,121.00563364818773
2015-10-30,89.89541608204533,54.93862880384069,127.10765547747042
2015-10-31,81.42035143881904,47.42015949828466,119.86413888480013
2015-11-01,67.54801289564926,33.79136730479078,101.3457850349676
2015-11-02,86.96900633239055,53.21463962595597,120.23099869136809
2015-11-03,62.521698041573146,26.584851475898954,98.27687196490953
2015-11-04,68.53904472054361,35.95718981616674,106.39550090096922
2015-11-05,76.20058239259129,41.260171249151625,108.99446282753574
2015-11-06,79.02957632685194,45.470942879443754,113.69085858065152
2015-11-07,71.74528618740433,36.667183119121795,106.17501641927191
2015-11-08,59.16625348162276,21.81570547576036,94.25628078627759
2015-11-09,79.95027103964436,44.7191735639675,114.73430567577344
2015-11-10,56.9010378458362,22.681260758495053,93.06697431017375
2015-11-11,64.31590817321886,30.732928998703436,101.27008035706673
2015-11-12,73.33883171581788,39.6724254911238,109.23957473615236
2015-11-13,77.45846065475337,42.3670568969259,114.22249152664443
2015-11-14,71.36135140600896,34.9014855539967,105.86234916083701
2015-11-15,59.8361421596205,24.362740552854408,95.40629067365647
2015-11-16,81.51434101773822,48.21063628746021,115.23477422985599
2015-11-17,59.177705085995726,25.805478541031018,92.93613418882971
2015-11-18,67.10659897651047,34.3431822869594,102.81834404478549
2015-11-19,76.43341203193279,40.17643119306734,111.58465326450195
2015-11-20,80.64099641351929,45.860426499668456,114.7614043612473
2015-11-21,74.4160440061321,38.85919548748449,110.66813570081885
2015-11-22,62.553277734050624,28.71548212140577,99.72254825675373
2015-11-23,83.69609103338173,49.95392833398225,117.93171222345477
2015-11-24,60.64361926695062,25.31567767780825,95.50310422326888
2015-11-25,67.69863938680619,31.96706242186496,100.73567958668988
2015-11-26,76.02038920739608,39.278469755271544,108.75862856918802
2015-11-27,79.12228437324633,43.66871645577184,117.3881425100101
2015-11-28,71.72447036314841,33.66879439347028,107.1323247694151
2015-11-29,58.657107439955965,24.722711968023546,93.50855365489727
2015-11-30,78.6000469103035,45.449477119311034,115.32424158942194
2015-12-01,54.38890872013791,19.063820326520435,87.54871965244445
2015-12-02,60.361983906424555,24.832086396298504,95.1985222394293
2015-12-03,67.71208045694387,32.06278292677023,100.30864916149709
2015-12-04,69.98331748741377,35.21380936431805,107.56927891562722
2015-12-05,61.922830379141196,27.31662088964064,97.16879847839583
2015-12-06,48.38330811298603,13.054366982021142,83.45214817505294
2015-12-07,68.06204178103117,34.42492392572169,102.61922099305019
2015-12-08,43.80651166591693,8.751751350429979,78.58712209906628
2015-12-09,49.960949948424776,15.621101309860707,86.1227245388899
2015-12-10,57.718007187087295,22.14779510703106,90.80495343680829
2015-12-11,60.61553244064268,24.64339925303581,93.50070839234587
2015-12-12,53.3884302875427,17.96581255467424,88.81357191463968
2015-12-13,40.87151196406436,7.586102859502121,77.62188268698861
2015-12-14,61.739011171785926,24.87487516220083,96.26889795500101
2015-12-15,38.81077930381106,2.256654636400028,74.45130084976621
2015-12-16,46.399580663147546,14.300318431669385,83.08620786083102
2015-12-17,55.663595932084945,19.832238864543882,86.2258942422096
2015-12-18,60.10412103740746,24.249934324022515,95.02642746922946
2015-12-19,54.41839972047767,20.61435310532964,88.8294008500237
2015-12-20,43.40348056728272,7.715074378701734,79.91364584168474
2015-12-21,65.69674178221973,30.579427527221142,100.13355024095802
2015-12-22,44.08307114800485,7.719559493529793,79.593112940488
2015-12-23,52.843095139821926,16.012129568505117,89.84954812702385
2015-12-24,63.106540285983925,30.0714142499948,97.71831077376959
2015-12-25,68.35069087232237,33.1728011615711,106.11227651074203
2015-12-26,63.25383390844563,30.341481298018497,98.97789393221619
2015-12-27,52.59970060328537,21.501298775292263,87.3659164265128
2015-12-28,75.01826341281992,39.557644458465596,109.18425036679967
2015-12-29,53.293137949086756,18.294344231948042,90.74613407823239
2015-12-30,61.70984343411332,26.138472522005348,95.85383142259543
2015-12-31,71.40903155472465,38.14001105018146,106.5344912001423
2016-01-01,75.8846519280145,41.77551365542621,110.05437964209952
